tag_id	tag_applied	tag_recapture	year	month	day	hour	minute	width_est	tl_cm	sex	width_cm	comment
SKT0809	Y	N	2014	5	16	7	0	N	59.0	F	37.5	
SKT0814	Y	N	2014	5	16	7	0	N	55.0	F	39.0	
SKT0815	Y	N	2014	5	16	7	0	N	62.0	F	39.0	
SKT0880	Y	N	2014	5	16	7	0	N	61.5	M	39.0	
SKT0810	Y	N	2014	5	16	7	0	N	63.0	F	39.5	
SKT0820	Y	N	2014	5	16	7	0	N	58.0	M	39.5	
SKT0806	Y	N	2014	5	16	7	0	N	64.0	F	40.0	
SKT0871	Y	N	2014	5	16	7	0	Y	47.0	M	25.0	
SKT0886	Y	N	2014	5	16	7	0	Y	47.0	M	30.0	
SKT0236	N	Y	2014	5	16	7	0	Y	44.0	F	30.0	
SKT0867	Y	N	2014	5	16	7	0	Y	52.0	M	30.0	
SKT0860	Y	N	2014	5	16	7	0	Y	52.5	F	30.0	
SKT0891	Y	N	2014	5	16	7	0	Y	53.5	M	30.0	error
SKT0865	Y	N	2014	5	16	7	0	Y	56.0	F	30.0	
351280	N	Y	2014	5	16	7	0	Y	57.0	M	30.0	
SKT0663	Y	N	2014	5	16	7	0	Y	52.0	F	35.0	
SKT0841	Y	N	2014	5	16	7	0	Y	57.0	M	35.0	
SKT0838	Y	N	2014	5	16	7	0	Y	61.0	F	35.0	
SKT0858	Y	N	2014	5	16	7	0	Y	61.0	F	40.0	
SKT0872	Y	N	2014	5	16	7	0	Y	59.0	M	40.0	
SKT0894	Y	N	2014	5	16	7	0	Y	62.0	M	40.0	
SKT0883	Y	N	2014	5	16	7	0	Y	63.0	M	40.0	
SKT0869	Y	N	2014	5	16	7	0	Y	62.0	F	40.0	
SKT0834	Y	N	2014	5	16	7	0	Y	64.0	M	40.0	
SKT0627	Y	N	2014	5	16	19	15	Y	62.0	F	40.0	
SKT0658	Y	N	2014	5	18	9	30	Y	44.0	F	25.0	
SKT0700	Y	N	2014	5	18	9	30	Y	52.0	F	30.0	
SKT0659	Y	N	2014	5	18	9	30	Y	46.0	F	30.0	
SKT0607	Y	N	2014	5	18	9	30	Y	51.0	M	30.0	
SKT0613	Y	N	2014	5	18	9	30	Y	54.0	F	30.0	
SKT0652	Y	N	2014	5	18	9	30	Y	57.0	F	35.0	
SKT0636	Y	N	2014	5	18	9	30	Y	62.0	F	35.0	
SKT0681	Y	N	2014	5	18	9	30	Y	61.0	M	35.0	
SKT0698	Y	N	2014	5	18	9	30	Y	60.0	M	35.0	
SKT0616	Y	N	2014	5	18	9	30	Y	62.0	F	40.0	
SKT0690	Y	N	2014	5	18	9	30	Y	63.0	M	40.0	
SKT0633	Y	N	2014	5	18	9	30	Y	66.0	M	40.0	
SKT0697	Y	N	2014	5	18	9	30	Y	65.0	M	40.0	
SKT0631	Y	N	2014	5	18	9	30	Y	68.5	F	40.0	
SKT0677	Y	N	2014	5	18	22	0	Y	40.0	F	25.0	
SKT0821	Y	N	2014	5	20	10	30	Y	39.5	F	25.0	
SKT0639	Y	N	2014	5	20	10	30	Y	44.0	F	35.0	
SKT0889	Y	N	2014	5	20	10	30	Y	43.0	M	30.0	
SKT0685	Y	N	2014	5	20	10	30	Y	46.0	M	30.0	
SKT0808	Y	N	2014	5	20	10	30	Y	47.0	F	30.0	
SKT0864	Y	N	2014	5	20	10	30	Y	49.0	F	30.0	
SKT0888	Y	N	2014	5	20	10	30	Y	46.0	F	30.0	
SKT0895	Y	N	2014	5	20	10	30	Y	62.0	F	40.0	
SKT0861	Y	N	2014	5	20	10	30	Y	66.0	F	40.0	
SKT0957	Y	N	2014	5	20	23	0	Y	63.5	M	40.0	
SKT0666	Y	N	2014	5	20	23	0	Y	69.0	M	40.0	
SKT0985	Y	N	2014	5	20	23	0	Y	71.0	M	40.0	
SKT0605	Y	N	2014	5	21	11	30	Y	66.0	F	40.0	
SKT0686	Y	N	2014	5	21	11	30	Y	63.0	M	40.0	
SKT0233	N	Y	2014	5	22	0	0	N	62.0	M	38.5	
SKT0925	Y	N	2014	5	22	0	0	N	61.5	F	39.0	
SKT0922	Y	N	2014	5	22	0	0	N	66.0	M	40.0	
SKT0916	Y	N	2014	5	22	0	0	N	63.0	F	40.5	
SKT0961	Y	N	2014	5	22	0	0	N	70.0	M	41.0	
SKT0911	Y	N	2014	5	22	0	0	Y	64.0	F	35.0	
SKT0912	Y	N	2014	5	22	0	0	Y	62.0	F	35.0	
SKT0987	Y	N	2014	5	24	14	30	N	69.0	M	44.0	
SKT0902	Y	N	2014	5	24	14	30	Y	43.0	F	25.0	error
SKT0563	Y	N	2014	5	24	14	30	Y	50.5	M	30.0	
SKT0862	Y	N	2014	5	25	15	30	N	49.0	F	30.0	
SKT0969	Y	N	2014	5	25	15	30	N	64.0	F	40.0	
SKT0954	Y	N	2014	5	25	15	30	Y	61.0	M	35.0	
SKT0551	Y	N	2014	5	25	15	30	Y	58.0	F	40.0	
SKT0807	Y	N	2014	5	25	15	30	Y	63.0	F	40.0	
SKT0982	Y	N	2014	5	26	4	0	N	36.0	M	22.5	
SKT0634	Y	N	2014	5	26	4	0	N	38.0	F	23.0	
SKT0661	Y	N	2014	5	26	4	0	N	42.0	F	26.0	
SKT0981	Y	N	2014	5	26	4	0	N	42.0	M	27.0	
SKT0960	Y	N	2014	5	26	4	0	N	44.0	F	28.0	
SKT0997	Y	N	2014	5	26	4	0	N	49.5	F	29.0	
SKT0996	Y	N	2014	5	26	4	0	N	46.0	M	29.0	
SKT0901	Y	N	2014	5	26	4	0	N	48.0	F	29.5	
SKT0866	Y	N	2014	5	26	4	0	N	53.0	F	31.0	
SKT0994	Y	N	2014	5	26	4	0	N	48.0	F	31.0	
SKT0984	Y	N	2014	5	26	4	0	N	46.0	M	31.0	
SKT0637	Y	N	2014	5	26	4	0	N	50.5	F	31.5	
SKT0983	Y	N	2014	5	26	4	0	N	49.0	M	31.5	
SKT0688	Y	N	2014	5	26	4	0	N	55.0	M	34.0	
SKT0989	Y	N	2014	5	26	4	0	N	56.0	M	34.5	
SKT0971	Y	N	2014	5	26	4	0	N	58.0	F	35.0	
SKT0691	Y	N	2014	5	26	4	0	N	55.0	M	35.0	
SKT0878	Y	N	2014	5	26	4	0	N	56.0	M	35.0	
SKT0907	Y	N	2014	5	26	4	0	N	63.5	F	37.0	
SKT0958	Y	N	2014	5	26	4	0	N	62.0	F	37.0	
SKT0998	Y	N	2014	5	26	4	0	N	59.5	F	37.0	
SKT0952	Y	N	2014	5	26	4	0	N	59.0	F	38.0	
SKT0955	Y	N	2014	5	26	4	0	N	62.0	F	38.0	
SKT0964	Y	N	2014	5	26	4	0	N	55.0	F	38.0	
SKT0923	Y	N	2014	5	26	4	0	N	62.0	M	38.0	
SKT0967	Y	N	2014	5	26	4	0	N	61.0	M	38.0	
SKT0977	Y	N	2014	5	26	4	0	N	60.0	M	38.0	
SKT0988	Y	N	2014	5	26	4	0	N	66.0	M	38.5	
SKT0951	Y	N	2014	5	26	4	0	N	59.0	F	39.0	
SKT0970	Y	N	2014	5	26	4	0	N	61.0	F	39.0	
SKT0905	Y	N	2014	5	26	4	0	N	64.0	M	39.0	
SKT0906	Y	N	2014	5	26	4	0	N	62.0	M	39.0	
SKT0640	Y	N	2014	5	26	4	0	N	63.0	F	39.5	
SKT0979	Y	N	2014	5	26	4	0	N	65.0	M	39.5	
SKT0645	Y	N	2014	5	26	4	0	N	65.0	F	40.0	
SKT0855	Y	N	2014	5	26	4	0	N	68.0	F	40.0	
SKT0995	Y	N	2014	5	26	4	0	N	67.0	F	40.0	
SKT0669	Y	N	2014	5	26	4	0	N	63.0	M	40.0	
SKT0986	Y	N	2014	5	26	4	0	N	65.0	M	40.0	
SKT0870	Y	N	2014	5	26	4	0	N	67.0	M	40.5	
SKT0968	Y	N	2014	5	26	4	0	N	65.5	F	41.0	
SKT0974	Y	N	2014	5	26	4	0	N	62.0	M	41.0	
SKT0966	Y	N	2014	5	26	4	0	N	65.0	F	42.0	
SKT0976	Y	N	2014	5	26	4	0	N	67.0	M	42.0	
SKT0993	Y	N	2014	5	26	4	0	N	64.0	M	42.0	error
SKT0999	Y	N	2014	5	26	4	0	N	63.0	M	42.0	
SKT0924	Y	N	2014	5	26	4	0	N	70.0	M	44.0	
SKT0646	Y	N	2014	5	26	4	0	Y	43.0	M	25.0	
SKT0959	Y	N	2014	5	26	4	0	Y	42.0	M	30.0	
SKT0893	Y	N	2014	5	26	4	0	Y	50.0	F	30.0	
SKT0978	Y	N	2014	5	26	4	0	Y	53.0	F	30.0	
SKT0973	Y	N	2014	5	26	4	0	Y	57.0	F	30.0	
SKT0953	Y	N	2014	5	26	4	0	Y	60.0	M	35.0	
SKT0975	Y	N	2014	5	26	4	0	Y	61.0	F	35.0	
SKT0980	Y	N	2014	5	26	4	0	Y	56.0	F	35.0	
SKT0992	Y	N	2014	5	26	4	0	Y	63.0	F	40.0	
SKT0856	Y	N	2014	5	26	4	0	Y	65.0	M	40.0	
SKT0863	Y	N	2014	5	26	4	0	Y	64.0	M	40.0	
SKT0956	Y	N	2014	5	26	4	0	Y	65.0	M	40.0	
SKT0667	Y	N	2014	5	27	5	0	N	41.0	F	24.5	
SKT0675	Y	N	2014	5	27	5	0	N	41.0	M	24.5	
SKT0682	Y	N	2014	5	27	5	0	N	45.0	M	27.0	
SKT0670	Y	N	2014	5	27	5	0	N	46.0	F	29.5	
SKT0521	Y	N	2014	5	27	5	0	N	46.0	F	30.0	
SKT0972	Y	N	2014	5	27	5	0	N	52.0	F	33.0	
SKT0673	Y	N	2014	5	27	5	0	N	56.0	M	34.0	
SKT0672	Y	N	2014	5	27	5	0	N	59.0	M	38.0	
SKT0493	Y	N	2014	5	27	5	0	N	58.0	F	39.0	
SKT0963	Y	N	2014	5	27	5	0	N	64.0	F	39.0	
SKT0962	Y	N	2014	5	27	5	0	N	64.0	F	42.5	
SKT0991	Y	N	2014	5	27	5	0	Y	43.0	M	25.0	
SKT0642	Y	N	2014	5	27	5	0	Y	52.0	M	30.0	
SKT0920	Y	N	2014	5	27	5	0	Y	58.5	F	35.0	
SKT0696	Y	N	2014	5	27	5	0	Y	59.0	M	35.0	
SKT0611	Y	N	2014	5	27	5	0	Y	62.0	M	40.0	
SKT0515	Y	N	2014	5	28	6	0	N	39.0	M	22.5	
SKT0537	Y	N	2014	5	28	6	0	N	39.0	M	23.5	
SKT0561	Y	N	2014	5	28	6	0	N	43.0	F	25.0	
SKT0536	Y	N	2014	5	28	6	0	N	42.0	F	26.0	
SKT0538	Y	N	2014	5	28	6	0	N	40.0	F	26.0	
SKT0553	Y	N	2014	5	28	6	0	N	40.0	F	26.0	
SKT0539	Y	N	2014	5	28	6	0	N	44.0	F	27.0	
SKT0562	Y	N	2014	5	28	6	0	N	43.0	F	27.0	
SKT0566	Y	N	2014	5	28	6	0	N	40.0	F	27.0	
SKT0903	Y	N	2014	5	28	6	0	N	42.0	M	27.0	
SKT0535	Y	N	2014	5	28	6	0	N	45.0	F	28.0	
SKT0568	Y	N	2014	5	28	6	0	N	45.0	F	28.0	
SKT0546	Y	N	2014	5	28	6	0	N	46.0	M	28.0	
SKT0524	Y	N	2014	5	28	6	0	N	47.0	F	28.5	
SKT0592	Y	N	2014	5	28	6	0	N	46.0	M	28.5	error
SKT0519	Y	N	2014	5	28	6	0	N	47.5	F	29.0	
SKT0565	Y	N	2014	5	28	6	0	N	44.0	F	29.0	
SKT0573	Y	N	2014	5	28	6	0	N	45.0	F	29.0	
SKT0595	Y	N	2014	5	28	6	0	N	50.0	M	29.0	
SKT0501	Y	N	2014	5	28	6	0	N	46.0	F	30.0	
SKT0525	Y	N	2014	5	28	6	0	N	44.0	F	30.0	
SKT0567	Y	N	2014	5	28	6	0	N	47.0	F	30.0	
SKT0581	Y	N	2014	5	28	6	0	N	48.0	F	30.0	
SKT0514	Y	N	2014	5	28	6	0	N	54.0	M	30.0	
SKT0529	Y	N	2014	5	28	6	0	N	49.0	M	30.0	
SKT0531	Y	N	2014	5	28	6	0	N	50.0	M	30.5	
SKT0556	Y	N	2014	5	28	6	0	N	42.0	F	31.0	
SKT0542	Y	N	2014	5	28	6	0	N	48.0	M	31.0	
SKT0600	Y	N	2014	5	28	6	0	N	51.0	F	32.0	
SKT0578	Y	N	2014	5	28	6	0	N	52.0	F	33.0	
SKT0555	Y	N	2014	5	28	6	0	N	53.0	M	33.0	
SKT0504	Y	N	2014	5	28	6	0	N	51.0	F	33.5	
SKT0369	N	Y	2014	5	28	6	0	N	51.5	F	34.0	
SKT0512	Y	N	2014	5	28	6	0	N	56.0	M	34.0	
SKT0572	Y	N	2014	5	28	6	0	N	55.0	M	34.0	
SKT0559	Y	N	2014	5	28	6	0	N	57.5	F	35.0	
SKT0560	Y	N	2014	5	28	6	0	N	53.0	F	35.0	
SKT0579	Y	N	2014	5	28	6	0	N	56.0	F	35.0	
SKT0564	Y	N	2014	5	28	6	0	N	64.0	M	35.0	
SKT0575	Y	N	2014	5	28	6	0	N	53.0	M	35.0	
SKT0584	Y	N	2014	5	28	6	0	N	54.0	F	35.5	
SKT0527	Y	N	2014	5	28	6	0	N	56.5	F	36.0	
SKT0571	Y	N	2014	5	28	6	0	N	57.0	F	36.0	
SKT0910	Y	N	2014	5	28	6	0	N	55.0	M	36.0	
SKT0558	Y	N	2014	5	28	6	0	N	61.0	F	37.0	
SKT0913	Y	N	2014	5	28	6	0	N	59.0	F	37.0	
SKT0552	Y	N	2014	5	28	6	0	N	51.0	M	37.0	
SKT0569	Y	N	2014	5	28	6	0	N	56.0	M	37.0	
SKT0502	Y	N	2014	5	28	6	0	N	58.0	F	37.5	
SKT0518	Y	N	2014	5	28	6	0	N	58.5	F	37.5	
SKT0965	Y	N	2014	5	28	6	0	N	62.0	F	38.0	
SKT0557	Y	N	2014	5	28	6	0	N	63.0	F	39.0	
SKT0574	Y	N	2014	5	28	6	0	N	64.5	F	39.0	
SKT0550	Y	N	2014	5	28	6	0	N	60.0	M	39.0	
SKT0554	Y	N	2014	5	28	6	0	N	63.0	F	39.5	
SKT0919	Y	N	2014	5	28	6	0	N	61.0	F	40.0	
SKT0541	Y	N	2014	5	28	6	0	N	66.0	M	40.0	
SKT0547	Y	N	2014	5	28	6	0	N	64.0	M	40.0	
SKT0548	Y	N	2014	5	28	6	0	N	64.0	M	40.0	
SKT0591	Y	N	2014	5	28	6	0	N	65.0	F	41.0	
SKT0513	Y	N	2014	5	28	6	0	N	59.0	M	41.0	
SKT0583	Y	N	2014	5	28	6	0	N	63.0	M	41.0	
SKT0570	Y	N	2014	5	28	6	0	N	73.0	F	45.0	error
SKT0520	Y	N	2014	5	28	6	0	Y	39.5	M	25.0	
SKT0545	Y	N	2014	5	28	6	0	Y	43.0	F	25.0	
SKT0917	Y	N	2014	5	28	6	0	Y	45.0	M	25.0	
SKT0506	Y	N	2014	5	28	6	0	Y	45.0	M	25.0	
SKT0533	Y	N	2014	5	28	6	0	Y	46.0	F	30.0	
SKT0914	Y	N	2014	5	28	6	0	Y	49.0	M	30.0	error
SKT0517	Y	N	2014	5	28	6	0	Y	46.0	M	30.0	
SKT0510	Y	N	2014	5	28	6	0	Y	46.0	F	30.0	
SKT0904	Y	N	2014	5	28	6	0	Y	48.0	F	30.0	
SKT0534	Y	N	2014	5	28	6	0	Y	49.0	F	30.0	
SKT0918	Y	N	2014	5	28	6	0	Y	49.0	M	30.0	
SKT0549	Y	N	2014	5	28	6	0	Y	48.0	F	30.0	
SKT0921	Y	N	2014	5	28	6	0	Y	50.5	M	30.0	
SKT0503	Y	N	2014	5	28	6	0	Y	50.0	M	30.0	
SKT0511	Y	N	2014	5	28	6	0	Y	51.0	F	30.0	
SKT0507	Y	N	2014	5	28	6	0	Y	50.0	M	30.0	
SKT0526	Y	N	2014	5	28	6	0	Y	55.0	M	30.0	
SKT0516	Y	N	2014	5	28	6	0	Y	50.0	F	30.0	
SKT0544	Y	N	2014	5	28	6	0	Y	59.0	F	30.0	
SKT0508	Y	N	2014	5	28	6	0	Y	57.0	F	35.0	
SKT0509	Y	N	2014	5	28	6	0	Y	59.0	F	35.0	
SKT0908	Y	N	2014	5	28	6	0	Y	56.0	F	35.0	
SKT0543	Y	N	2014	5	28	6	0	Y	60.5	F	35.0	
SKT0505	Y	N	2014	5	28	6	0	Y	61.0	M	35.0	
SKT0909	Y	N	2014	5	28	6	0	Y	59.0	F	35.0	
SKT0522	Y	N	2014	5	28	6	0	Y	57.0	M	40.0	
SKT0523	Y	N	2014	5	28	6	0	Y	63.0	M	40.0	
SKT0540	Y	N	2014	5	28	6	0	Y	64.0	F	40.0	
SKT0528	Y	N	2014	5	28	6	0	Y	66.0	F	40.0	
SKT0530	Y	N	2014	5	28	6	0	Y	64.0	F	40.0	
SKT0532	Y	N	2014	5	28	6	0	Y	64.0	F	40.0	
SKT0915	Y	N	2014	5	28	6	0	Y	76.0	M	45.0	error
SKT0588	Y	N	2014	5	28	18	0	N	45.0	M	27.5	
SKT0597	Y	N	2014	5	28	18	0	N	61.0	F	36.5	
SKT0585	Y	N	2014	5	28	18	0	N	62.0	M	38.5	
SKT0590	Y	N	2014	5	28	18	0	N	55.0	F	39.0	
SKT0482	Y	N	2014	5	28	18	0	Y	37.0	F	20.0	
SKT0582	Y	N	2014	5	28	18	0	Y	42.0	F	25.0	
SKT0577	Y	N	2014	5	28	18	0	Y	48.5	F	30.0	
SKT0587	Y	N	2014	5	28	18	0	Y	47.0	F	30.0	
SKT0580	Y	N	2014	5	28	18	0	Y	53.0	F	30.0	
SKT0477	Y	N	2014	6	1	8	30	N	52.0	M	33.0	
SKT0478	Y	N	2014	6	1	8	30	N	56.0	M	35.0	
SKT0593	Y	N	2014	6	1	8	30	N	62.0	M	39.0	
SKT0598	Y	N	2014	6	1	8	30	N	63.0	M	39.0	
SKT0424	Y	N	2014	6	1	8	30	N	69.5	M	43.0	
SKT0586	Y	N	2014	6	1	8	30	N	74.0	M	45.0	error
SKT0419	Y	N	2014	6	1	8	30	Y	41.0	F	25.0	
SKT0407	Y	N	2014	6	1	8	30	Y	48.0	F	30.0	
SKT0423	Y	N	2014	6	1	8	30	Y	44.0	F	30.0	
SKT0425	Y	N	2014	6	1	8	30	Y	46.0	F	30.0	
SKT0421	Y	N	2014	6	1	8	30	Y	45.0	F	30.0	
SKT0143	N	Y	2014	6	1	8	30	Y	48.0	F	30.0	
SKT0408	Y	N	2014	6	1	8	30	Y	50.0	M	30.0	
SKT0416	Y	N	2014	6	1	8	30	Y	49.0	M	30.0	
SKT0283	Y	N	2014	6	1	8	30	Y	53.0	F	30.0	
SKT0472	Y	N	2014	6	1	8	30	Y	52.0	F	30.0	error
SKT0481	Y	N	2014	6	1	8	30	Y	49.0	F	30.0	
SKT0417	Y	N	2014	6	1	8	30	Y	51.0	M	30.0	
SKT0413	Y	N	2014	6	1	8	30	Y	51.0	F	30.0	
SKT0418	Y	N	2014	6	1	8	30	Y	51.0	F	30.0	
SKT0594	Y	N	2014	6	1	8	30	Y	52.0	F	30.0	
SKT0403	Y	N	2014	6	1	8	30	Y	51.0	M	30.0	
SKT0484	Y	N	2014	6	1	8	30	Y	55.0	F	35.0	
SKT0599	Y	N	2014	6	1	8	30	Y	60.0	F	35.0	
SKT0402	Y	N	2014	6	1	8	30	Y	57.0	F	35.0	
SKT0420	Y	N	2014	6	1	8	30	Y	57.0	F	35.0	
SKT0576	Y	N	2014	6	1	8	30	Y	56.0	F	35.0	
SKT0498	Y	N	2014	6	1	8	30	Y	57.0	F	35.0	
SKT0401	Y	N	2014	6	1	8	30	Y	60.0	M	35.0	
SKT0269	Y	N	2014	6	1	8	30	Y	61.0	F	40.0	
SKT0596	Y	N	2014	6	1	8	30	Y	62.0	F	40.0	
SKT0406	Y	N	2014	6	1	8	30	Y	53.0	M	40.0	
SKT0409	Y	N	2014	6	1	8	30	Y	61.0	M	40.0	
SKT0468	Y	N	2014	6	1	8	30	Y	62.0	F	40.0	
SKT0422	Y	N	2014	6	1	8	30	Y	62.0	M	40.0	
SKT0407	N	Y	2014	6	1	21	0	Y	48.0	F	30.0	
SKT1143	Y	N	2014	6	2	9	0	Y	36.0	M	20.0	
SKT0448	Y	N	2014	6	2	9	0	Y	37.0	F	20.0	
SKT0794	Y	N	2014	6	2	9	0	Y	41.0	F	25.0	
SKT0733	Y	N	2014	6	2	9	0	Y	43.0	F	25.0	
23976	N	Y	2014	6	2	9	0	Y	46.0	F	30.0	
SKT0778	Y	N	2014	6	2	9	0	Y	45.0	F	30.0	
SKT0264	Y	N	2014	6	2	9	0	Y	47.0	F	30.0	
SKT0702	Y	N	2014	6	2	9	0	Y	46.0	F	30.0	
SKT0253	Y	N	2014	6	2	9	0	Y	45.0	M	30.0	
SKT0720	Y	N	2014	6	2	9	0	Y	46.0	M	30.0	
SKT0257	Y	N	2014	6	2	9	0	Y	50.0	F	30.0	
SKT0707	Y	N	2014	6	2	9	0	Y	51.5	F	30.0	
SKT0444	Y	N	2014	6	2	9	0	Y	53.0	F	30.0	
SKT0717	Y	N	2014	6	2	9	0	Y	52.0	M	30.0	
SKT0225	Y	N	2014	6	2	9	0	Y	55.0	F	30.0	
SKT0254	Y	N	2014	6	2	9	0	Y	53.0	M	30.0	
SKT0454	Y	N	2014	6	2	9	0	Y	53.0	M	30.0	
SKT0719	Y	N	2014	6	2	9	0	Y	57.0	M	35.0	
SKT0783	Y	N	2014	6	2	9	0	Y	60.0	M	35.0	
SKT0789	Y	N	2014	6	2	9	0	Y	61.0	M	35.0	
SKT0785	Y	N	2014	6	2	9	0	Y	59.0	F	35.0	
SKT0711	Y	N	2014	6	2	9	0	Y	60.0	F	40.0	
SKT0762	Y	N	2014	6	2	9	0	Y	59.5	M	40.0	
SKT0718	Y	N	2014	6	2	9	0	Y	64.0	F	40.0	
SKT0201	Y	N	2014	6	2	9	0	Y	67.0	M	40.0	
SKT0469	Y	N	2014	6	2	9	0	Y	66.0	F	40.0	
SKT0438	Y	N	2014	6	4	11	0	Y	33.0	F	20.0	
SKT0471	Y	N	2014	6	4	11	0	Y	40.0	M	25.0	
SKT0404	Y	N	2014	6	4	11	0	Y	44.0	F	30.0	
23827	N	Y	2014	6	4	11	0	Y	44.5	F	30.0	
SKT0275	Y	N	2014	6	4	23	0	N	55.0	F	34.0	error
SKT0746	Y	N	2014	6	4	23	0	Y	45.0	F	25.0	
SKT0760	Y	N	2014	6	4	23	0	Y	45.0	M	30.0	
SKT0751	Y	N	2014	6	4	23	0	Y	46.0	M	30.0	
SKT0456	Y	N	2014	6	4	23	0	Y	48.5	F	30.0	
SKT0764	Y	N	2014	6	4	23	0	Y	48.5	M	30.0	
SKT0765	Y	N	2014	6	4	23	0	Y	49.0	F	30.0	
SKT0426	Y	N	2014	6	4	23	0	Y	53.0	M	30.0	
SKT0708	Y	N	2014	6	4	23	0	Y	55.0	F	35.0	
SKT0753	Y	N	2014	6	4	23	0	Y	58.0	M	35.0	
SKT0770	Y	N	2014	6	4	23	0	Y	55.0	M	35.0	
SKT0736	Y	N	2014	6	4	23	0	Y	63.0	M	40.0	
SKT0759	Y	N	2014	6	4	23	0	Y	63.0	M	40.0	
SKT0977	N	Y	2014	6	4	23	0	Y	NA	F	NA	
SKT0790	Y	N	2014	6	5	11	30	Y	36.0	F	20.0	
SKT0757	Y	N	2014	6	5	11	30	Y	39.0	F	25.0	
SKT0763	Y	N	2014	6	5	11	30	Y	50.0	F	30.0	
SKT0766	Y	N	2014	6	5	11	30	Y	45.0	F	30.0	
SKT0769	Y	N	2014	6	5	11	30	Y	50.0	M	30.0	
SKT0731	Y	N	2014	6	5	11	30	Y	56.0	F	35.0	
SKT0726	Y	N	2014	6	5	11	30	Y	63.0	M	40.0	
SKT0767	Y	N	2014	6	6	0	30	N	43.0	F	26.0	
SKT0756	Y	N	2014	6	6	0	30	N	42.0	F	26.5	
SKT0747	Y	N	2014	6	6	0	30	N	44.0	M	28.0	
SKT0754	Y	N	2014	6	6	0	30	N	48.0	F	29.5	
SKT0761	Y	N	2014	6	6	0	30	N	51.0	F	32.0	
SKT0752	Y	N	2014	6	6	0	30	N	50.0	M	32.0	
SKT0740	Y	N	2014	6	6	0	30	N	51.0	F	33.0	
SKT0755	Y	N	2014	6	6	0	30	N	57.0	F	36.0	
SKT0730	Y	N	2014	6	6	0	30	N	55.0	M	37.0	
SKT0712	Y	N	2014	6	6	0	30	N	64.0	M	40.0	
SKT0737	Y	N	2014	6	6	0	30	N	56.0	F	41.0	
SKT0771	Y	N	2014	6	6	0	30	N	66.0	F	41.5	
SKT0797	Y	N	2014	6	6	0	30	Y	45.0	F	25	
SKT0773	Y	N	2014	6	6	0	30	Y	50.0	F	30.0	
SKT0774	Y	N	2014	6	6	0	30	Y	55.0	F	40.0	
SKT0772	Y	N	2014	6	6	0	30	Y	65.0	M	40.0	
SKT0775	Y	N	2014	6	6	0	30	Y	66.0	M	40.0	
SKT0795	Y	N	2014	6	6	0	30	Y	63.0	M	40.0	
SKT0412	Y	N	2014	6	6	12	30	Y	34.0	M	20.0	
SKT0798	Y	N	2014	6	6	12	30	Y	41.0	F	25.0	
SKT0435	Y	N	2014	6	6	12	30	Y	46.0	F	30.0	
SKT0467	Y	N	2014	6	6	12	30	Y	52.0	F	30.0	
SKT0441	Y	N	2014	6	6	12	30	Y	67.0	M	40.0	
SKT0462a	Y	N	2014	6	10	3	30	N	39.0	F	21.0	
SKT0415	Y	N	2014	6	10	3	30	N	37.0	M	24.0	
SKT0410	Y	N	2014	6	10	3	30	N	41.0	F	27.5	
SKT0473	Y	N	2014	6	10	3	30	N	46.0	M	28.0	
SKT0451	Y	N	2014	6	10	3	30	N	44.0	F	29.0	
SKT0463	Y	N	2014	6	10	3	30	N	49.5	F	31.0	
SKT0232	N	Y	2014	6	10	3	30	N	50.0	M	32.0	
SKT0461	Y	N	2014	6	10	3	30	N	54.5	F	32.5	
SKT0445	Y	N	2014	6	10	3	30	N	51.0	M	32.5	
SKT0450	Y	N	2014	6	10	3	30	N	53.0	F	33.0	
SKT0414	Y	N	2014	6	10	3	30	N	56.0	F	34.0	
SKT0470	Y	N	2014	6	10	3	30	N	54.0	F	35.0	
SKT0452	Y	N	2014	6	10	3	30	N	57.0	F	35.5	
SKT0427	Y	N	2014	6	10	3	30	N	60.0	F	36.5	
SKT0411	Y	N	2014	6	10	3	30	N	58.5	F	37.0	
SKT0464	Y	N	2014	6	10	3	30	N	62.0	M	39.0	
SKT1189	N	Y	2014	6	10	3	30	N	62.0	M	39.5	
SKT0439	Y	N	2014	6	10	3	30	N	60.0	M	40.0	
SKT0465	Y	N	2014	6	10	3	30	N	67.0	M	42.0	
SKT0462	Y	N	2014	6	10	3	30	N	71.0	M	45.0	
SKT0457	Y	N	2014	6	10	3	30	Y	36.0	F	25.0	
SKT0459	Y	N	2014	6	10	3	30	Y	41.5	M	25.0	
SKT0695	N	Y	2014	6	10	3	30	Y	43.0	F	25.0	
SKT0453	Y	N	2014	6	10	3	30	Y	55.0	M	35.0	
SKT0474	Y	N	2014	6	10	3	30	Y	62.0	F	35.0	
SKT0460	Y	N	2014	6	10	3	30	Y	59.0	F	35.0	
SKT0455	Y	N	2014	6	10	3	30	Y	61.5	M	40.0	
SKT0458	Y	N	2014	6	10	3	30	Y	66.0	F	40.0	
SKT0798	N	Y	2014	6	11	4	0	N	41.0	F	26.0	
SKT0659	N	Y	2014	6	11	4	0	N	45.0	F	32.0	
SKT0959	N	Y	2014	6	11	4	0	N	53.0	M	34.0	
SKT0688	N	Y	2014	6	11	4	0	N	55.5	M	34.5	
SKT0133	N	Y	2014	6	11	4	0	N	56.0	F	35.5	
SKT0572	N	Y	2014	6	11	4	0	Y	55.0	M	30.0	
